,consumer_num,month 1,month 2,month 3,month 4,month 5,month 6
4865,15497,432.0,444.0,548.0,516.0,363.0,381.0
4867,15502,178.0,203.0,186.0,100.0,171.0,193.0
4868,15503,521.0,467.0,419.0,483.0,496.0,526.0
4869,15505,347.0,293.0,227.0,241.0,281.0,259.0
4871,15513,437.0,337.0,377.0,257.0,590.0,554.0
4873,15520,105.0,191.0,78.0,76.0,93.0,223.0
4874,15526,191.0,427.0,446.0,368.0,357.0,413.0
4875,15529,73.0,22.0,22.0,208.0,524.0,486.0
4876,15536,231.0,230.0,105.0,187.0,108.0,27.0
4877,15537,421.0,430.0,407.0,392.0,414.0,423.0
4878,15539,523.0,576.0,624.0,572.0,383.0,159.0
4879,15541,575.0,706.0,755.0,628.0,536.0,490.0
4880,15543,167.0,185.0,416.0,172.0,220.0,199.0
4881,15545,489.0,460.0,472.0,508.0,518.0,478.0
4882,15548,340.0,383.0,383.0,354.0,333.0,353.0
4883,15551,464.0,533.0,635.0,674.0,660.0,671.0
4884,15552,390.0,484.0,210.0,166.0,332.0,325.0
4885,15553,294.0,328.0,377.0,174.0,353.0,343.0
4886,15555,352.0,375.0,404.0,344.0,362.0,387.0
4887,15561,344.0,344.0,344.0,344.0,344.0,344.0
4888,15565,473.0,372.0,381.0,420.0,339.0,266.0
4889,15568,559.0,573.0,546.0,483.0,514.0,524.0
4890,15574,333.0,331.0,351.0,324.0,616.0,293.0
4891,15576,167.0,225.0,435.0,207.0,183.0,361.0
4892,15577,86.0,124.0,105.0,75.0,203.0,106.0
4893,15584,150.0,50.0,45.0,104.0,51.0,30.0
4894,15586,391.0,378.0,283.0,141.0,87.0,206.0
4895,15587,107.0,120.0,100.0,116.0,99.0,111.0
4897,15590,176.0,363.0,333.0,159.0,311.0,144.0
4898,15594,404.0,594.0,608.0,157.0,372.0,202.0
4899,15597,345.0,313.0,372.0,442.0,487.0,562.0
4900,15599,428.0,320.0,380.0,430.0,421.0,287.0
4901,15602,168.0,168.0,168.0,168.0,184.0,192.0
4902,15605,85.0,93.0,37.0,25.0,37.0,23.0
4903,15608,448.0,236.0,118.0,183.0,247.0,468.0
4904,15612,519.0,530.0,569.0,530.0,503.0,505.0
4905,15613,319.0,665.0,638.0,505.0,463.0,438.0
4906,15615,729.0,818.0,801.0,380.0,340.0,338.0
4907,15624,421.0,478.0,478.0,409.0,207.0,377.0
4908,15626,476.0,476.0,238.0,476.0,476.0,476.0
4909,15629,219.0,303.0,372.0,361.0,352.0,357.0
4910,15630,361.0,415.0,569.0,489.0,355.0,346.0
4911,15637,276.0,327.0,337.0,132.0,291.0,288.0
4912,15639,415.0,434.0,408.0,342.0,314.0,337.0
4913,15641,261.0,326.0,581.0,510.0,541.0,545.0
4914,15642,505.0,534.0,553.0,583.0,652.0,680.0
4915,15643,329.0,340.0,340.0,340.0,680.0,340.0
4916,15648,47.0,125.0,138.0,76.0,155.0,59.0
4917,15652,180.0,186.0,349.0,334.0,373.0,375.0
4918,15653,291.0,323.0,375.0,318.0,299.0,317.0
4919,15655,411.0,487.0,517.0,220.0,408.0,406.0
4920,15658,480.0,557.0,608.0,560.0,514.0,496.0
4921,15661,292.0,560.0,518.0,513.0,224.0,450.0
4922,15663,342.0,267.0,557.0,156.0,173.0,330.0
4924,15668,421.0,482.0,334.0,283.0,585.0,825.0
4925,15670,158.0,170.0,66.0,220.0,150.0,166.0
4926,15674,422.0,399.0,443.0,440.0,368.0,332.0
4927,15676,422.0,570.0,544.0,357.0,319.0,359.0
4928,15679,256.0,124.0,250.0,252.0,252.0,252.0
4929,15686,123.0,97.0,73.0,84.0,144.0,293.0
4930,15687,206.0,276.0,526.0,372.0,277.0,310.0
4931,15689,1032.0,500.0,573.0,1012.0,449.0,477.0
4932,15690,634.0,636.0,636.0,636.0,636.0,636.0
4933,15694,322.0,198.0,185.0,167.0,179.0,151.0
4934,15696,304.0,322.0,309.0,161.0,195.0,108.0
4935,15697,137.0,152.0,132.0,128.0,144.0,139.0
4936,15700,222.0,279.0,242.0,184.0,184.0,78.0
4937,15704,392.0,355.0,440.0,431.0,384.0,385.0
4938,15706,262.0,300.0,369.0,406.0,1349.0,155.0
4939,15707,232.0,279.0,120.0,343.0,299.0,318.0
4940,15714,230.0,299.0,285.0,246.0,255.0,247.0
4941,15716,397.0,397.0,404.0,404.0,404.0,404.0
4942,15717,118.0,101.0,112.0,112.0,112.0,112.0
4943,15719,176.0,356.0,377.0,391.0,356.0,322.0
4944,15721,335.0,363.0,439.0,402.0,328.0,531.0
4945,15723,294.0,393.0,406.0,333.0,320.0,193.0
4946,15731,14.0,58.0,62.0,35.0,50.0,37.0
4947,15733,106.0,133.0,137.0,124.0,129.0,128.0
4948,15735,99.0,113.0,122.0,94.0,110.0,101.0
4949,15738,660.0,481.0,145.0,234.0,220.0,199.0
4950,15740,378.0,386.0,210.0,420.0,420.0,420.0
4951,15746,228.0,163.0,156.0,148.0,152.0,152.0
4952,15747,132.0,132.0,132.0,132.0,66.0,66.0
4953,15749,287.0,326.0,326.0,329.0,311.0,195.0
4954,15750,236.0,266.0,313.0,216.0,217.0,221.0
4955,15754,224.0,237.0,219.0,217.0,221.0,217.0
4956,15756,93.0,108.0,77.0,62.0,60.0,70.0
4957,15760,175.0,163.0,306.0,220.0,236.0,283.0
4958,15764,2046.0,1427.0,1676.0,1697.0,1308.0,1225.0
4959,15767,352.0,372.0,367.0,356.0,422.0,411.0
4960,15769,443.0,254.0,556.0,468.0,361.0,343.0
4961,15772,158.0,354.0,244.0,436.0,380.0,167.0
4962,15773,446.0,440.0,460.0,411.0,430.0,505.0
4963,15775,188.0,204.0,199.0,209.0,239.0,224.0
4964,15778,398.0,406.0,447.0,447.0,488.0,192.0
4965,15781,304.0,310.0,388.0,323.0,633.0,358.0
4966,15782,366.0,442.0,508.0,457.0,434.0,452.0
4967,15783,24.0,198.0,3.0,23.0,21.0,55.0
4968,15788,50.0,50.0,50.0,100.0,50.0,100.0
4969,15791,181.0,91.0,272.0,278.0,180.0,161.0
4970,15792,541.0,613.0,649.0,631.0,613.0,638.0
4971,15795,155.0,298.0,464.0,267.0,134.0,419.0
4972,15798,84.0,73.0,72.0,143.0,78.0,71.0
4973,15801,263.0,573.0,569.0,504.0,505.0,523.0
4974,15803,811.0,760.0,280.0,266.0,259.0,287.0
4975,15805,365.0,190.0,184.0,176.0,176.0,153.0
4976,15808,361.0,384.0,796.0,734.0,700.0,678.0
4977,15813,170.0,231.0,249.0,175.0,199.0,190.0
4978,15815,417.0,510.0,511.0,405.0,425.0,379.0
4979,15818,407.0,244.0,421.0,311.0,303.0,340.0
4980,15820,407.0,410.0,330.0,470.0,500.0,397.0
4981,15826,71.0,144.0,150.0,146.0,151.0,161.0
4982,15827,297.0,324.0,351.0,301.0,268.0,265.0
4983,15830,60.0,36.0,104.0,113.0,95.0,50.0
4984,15834,94.0,114.0,90.0,102.0,188.0,91.0
4985,15836,227.0,227.0,240.0,220.0,195.0,372.0
4986,15837,465.0,591.0,671.0,539.0,491.0,547.0
4987,15841,51.0,56.0,49.0,54.0,58.0,53.0
4988,15843,86.0,117.0,106.0,103.0,131.0,110.0
4989,15845,348.0,446.0,362.0,362.0,352.0,352.0
4990,15851,336.0,395.0,379.0,272.0,347.0,405.0
4991,15852,485.0,552.0,513.0,266.0,608.0,632.0
4992,15855,605.0,579.0,543.0,462.0,531.0,568.0
4993,15858,609.0,747.0,791.0,551.0,495.0,620.0
4994,15861,211.0,218.0,199.0,210.0,210.0,210.0
4995,15862,559.0,221.0,167.0,119.0,142.0,134.0
4996,15863,211.0,244.0,274.0,210.0,255.0,191.0
4997,15868,128.0,208.0,204.0,205.0,363.0,216.0
4998,15874,553.0,281.0,548.0,537.0,562.0,549.0
4999,15876,525.0,313.0,593.0,533.0,520.0,513.0
5000,15877,438.0,479.0,538.0,444.0,294.0,300.0
5001,15879,98.0,217.0,242.0,115.0,229.0,254.0
5002,15880,441.0,505.0,529.0,492.0,507.0,522.0
5003,15884,152.0,105.0,74.0,57.0,53.0,53.0
5004,15887,164.0,157.0,140.0,159.0,213.0,363.0
5005,15889,658.0,687.0,739.0,690.0,579.0,575.0
5006,15890,177.0,366.0,154.0,151.0,331.0,311.0
5007,15894,891.0,995.0,1112.0,1075.0,997.0,1047.0
5008,15896,546.0,603.0,620.0,555.0,654.0,388.0
5009,15899,391.0,409.0,423.0,429.0,449.0,402.0
5010,15904,297.0,256.0,222.0,254.0,280.0,230.0
5011,15909,110.0,129.0,160.0,72.0,69.0,113.0
5012,15910,226.0,477.0,225.0,454.0,506.0,498.0
5013,15914,322.0,345.0,147.0,150.0,138.0,282.0
5014,15917,131.0,259.0,291.0,319.0,330.0,330.0
5015,15919,509.0,421.0,356.0,318.0,245.0,264.0
5016,15922,809.0,837.0,758.0,712.0,776.0,742.0
5017,15925,116.0,233.0,229.0,214.0,105.0,143.0
5018,15928,186.0,213.0,187.0,59.0,136.0,145.0
5019,15931,741.0,241.0,456.0,310.0,420.0,62.0
5021,15933,291.0,259.0,250.0,281.0,285.0,247.0
5023,15944,166.0,170.0,180.0,171.0,171.0,176.0
5024,15946,802.0,597.0,460.0,390.0,312.0,262.0
5025,15947,253.0,365.0,428.0,376.0,340.0,320.0
5026,15950,230.0,346.0,223.0,222.0,260.0,218.0
5027,15956,240.0,480.0,480.0,240.0,480.0,240.0
5028,15959,128.0,142.0,249.0,95.0,203.0,108.0
5029,15960,53.0,58.0,77.0,78.0,79.0,92.0
5030,15964,612.0,650.0,119.0,301.0,350.0,319.0
5031,15966,432.0,489.0,506.0,450.0,434.0,499.0
5032,15969,36.0,36.0,36.0,36.0,36.0,36.0
5033,15971,150.0,186.0,186.0,174.0,177.0,188.0
5034,15975,181.0,255.0,227.0,159.0,353.0,167.0
5035,15978,723.0,761.0,748.0,697.0,716.0,736.0
5036,15982,292.0,289.0,309.0,274.0,210.0,199.0
5037,15983,524.0,548.0,574.0,558.0,578.0,622.0
5038,15985,372.0,410.0,400.0,361.0,382.0,375.0
5039,15988,254.0,323.0,189.0,104.0,242.0,121.0
5040,15991,426.0,459.0,260.0,436.0,363.0,401.0
5041,15993,122.0,121.0,106.0,70.0,20.0,73.0
5042,15998,445.0,237.0,239.0,599.0,302.0,283.0
5043,16001,293.0,173.0,190.0,99.0,231.0,72.0
5044,16002,256.0,284.0,282.0,275.0,295.0,354.0
5045,16003,88.0,116.0,108.0,72.0,104.0,174.0
5046,16005,277.0,382.0,382.0,216.0,253.0,221.0
5047,16015,508.0,519.0,507.0,244.0,587.0,676.0
5049,16020,360.0,370.0,425.0,394.0,388.0,395.0
5050,16024,535.0,272.0,263.0,533.0,262.0,202.0
5051,16026,410.0,417.0,225.0,200.0,395.0,179.0
5052,16027,159.0,226.0,192.0,412.0,243.0,197.0
5054,16036,272.0,258.0,256.0,270.0,258.0,228.0
5055,16037,240.0,298.0,319.0,241.0,274.0,306.0
5056,16039,406.0,236.0,511.0,523.0,464.0,510.0
5057,16042,179.0,252.0,506.0,488.0,449.0,443.0
5058,16045,345.0,399.0,424.0,399.0,401.0,367.0
5059,16048,579.0,573.0,582.0,596.0,545.0,538.0
5060,16051,371.0,394.0,443.0,407.0,201.0,179.0
5061,16052,354.0,347.0,420.0,472.0,436.0,396.0
5062,16053,667.0,704.0,650.0,607.0,653.0,698.0
5063,16058,328.0,393.0,273.0,484.0,407.0,411.0
5064,16062,68.0,66.0,26.0,12.0,2.0,1.0
5065,16063,62.0,124.0,234.0,184.0,148.0,148.0
5066,16065,150.0,142.0,136.0,127.0,288.0,268.0
5067,16068,301.0,425.0,614.0,662.0,403.0,797.0
5068,16074,399.0,508.0,591.0,639.0,648.0,617.0
5069,16077,434.0,371.0,359.0,333.0,378.0,373.0
5070,16079,306.0,712.0,663.0,559.0,127.0,404.0
5071,16080,458.0,254.0,237.0,245.0,234.0,453.0
5072,16084,427.0,388.0,441.0,401.0,375.0,436.0
5073,16086,265.0,296.0,273.0,285.0,335.0,344.0
5074,16089,406.0,566.0,576.0,554.0,523.0,498.0
5075,16096,415.0,486.0,684.0,688.0,577.0,569.0
5076,16097,578.0,620.0,611.0,571.0,580.0,584.0
5077,16099,18.0,89.0,53.0,206.0,231.0,184.0
5078,16101,471.0,267.0,638.0,710.0,638.0,600.0
5079,16102,354.0,472.0,431.0,297.0,409.0,500.0
5080,16103,423.0,361.0,317.0,295.0,205.0,148.0
5081,16108,528.0,374.0,352.0,416.0,499.0,335.0
5082,16111,601.0,615.0,629.0,466.0,610.0,742.0
5083,16112,472.0,484.0,549.0,579.0,582.0,605.0
5084,16115,683.0,740.0,685.0,762.0,718.0,590.0
5085,16118,198.0,436.0,213.0,235.0,232.0,458.0
5086,16120,240.0,523.0,255.0,498.0,463.0,419.0
5087,16124,138.0,143.0,105.0,35.0,98.0,119.0
5088,16127,456.0,523.0,669.0,642.0,508.0,508.0
5089,16129,316.0,337.0,380.0,463.0,310.0,223.0
5090,16130,20.0,20.0,19.0,45.0,111.0,67.0
5091,16136,401.0,3316.0,3652.0,5422.0,1886.0,6309.0
5092,16139,1092.0,1046.0,814.0,704.0,741.0,806.0
5093,16142,152.0,156.0,158.0,164.0,168.0,149.0
5094,16143,525.0,564.0,544.0,592.0,627.0,250.0
5095,16145,28.0,290.0,402.0,112.0,112.0,224.0
5096,16148,680.0,358.0,379.0,288.0,486.0,280.0
5097,16151,189.0,176.0,188.0,168.0,192.0,195.0
5098,16153,54.0,46.0,61.0,67.0,72.0,76.0
5099,16155,22.0,21.0,48.0,108.0,52.0,52.0
5100,16158,456.0,950.0,959.0,812.0,835.0,891.0
5101,16161,527.0,498.0,520.0,518.0,538.0,438.0
5102,16162,353.0,461.0,509.0,430.0,429.0,443.0
5103,16163,624.0,778.0,1298.0,937.0,555.0,1187.0
5104,16165,12.0,1124.0,511.0,220.0,392.0,894.0
5105,16170,196.0,189.0,163.0,219.0,252.0,200.0
5106,16176,752.0,948.0,1013.0,878.0,790.0,786.0
5107,16177,201.0,360.0,441.0,526.0,287.0,173.0
5108,16179,83.0,173.0,193.0,95.0,92.0,179.0
5109,16180,730.0,723.0,1476.0,647.0,731.0,1332.0
5111,16186,201.0,199.0,305.0,335.0,253.0,209.0
5112,16187,214.0,464.0,459.0,192.0,379.0,388.0
5113,16194,559.0,662.0,683.0,323.0,32.0,138.0
5114,16196,362.0,212.0,396.0,353.0,364.0,380.0
5115,16197,98.0,169.0,115.0,80.0,93.0,83.0
5116,16199,98.0,210.0,215.0,237.0,270.0,250.0
5117,16200,395.0,438.0,406.0,358.0,367.0,365.0
5118,16204,205.0,243.0,229.0,178.0,384.0,161.0
5119,16207,416.0,446.0,440.0,398.0,431.0,211.0
5120,16209,253.0,354.0,405.0,347.0,338.0,319.0
5121,16210,1252.0,1252.0,1422.0,1306.0,876.0,673.0
5123,16216,13.0,10.0,14.0,23.0,12.0,11.0
5124,16219,196.0,409.0,403.0,339.0,373.0,444.0
5125,16221,198.0,418.0,207.0,180.0,200.0,215.0
5126,16222,364.0,406.0,430.0,429.0,385.0,276.0
5127,16223,428.0,495.0,527.0,448.0,396.0,423.0
5128,16228,456.0,447.0,459.0,490.0,517.0,505.0
5129,16232,262.0,238.0,233.0,274.0,303.0,290.0
5130,16235,216.0,237.0,256.0,219.0,200.0,129.0
5131,16238,176.0,398.0,409.0,379.0,387.0,389.0
5132,16244,94.0,91.0,93.0,104.0,138.0,156.0
5133,16246,725.0,1003.0,826.0,975.0,738.0,836.0
5134,16247,394.0,394.0,394.0,394.0,1007.0,482.0
5135,16249,315.0,286.0,265.0,334.0,347.0,349.0
5136,16254,408.0,273.0,612.0,527.0,415.0,496.0
5138,16257,59.0,147.0,98.0,213.0,145.0,157.0
5139,16260,899.0,1394.0,1556.0,1138.0,1166.0,1092.0
5140,16266,248.0,547.0,651.0,235.0,594.0,601.0
5141,16267,280.0,291.0,87.0,368.0,534.0,470.0
5142,16269,136.0,169.0,168.0,139.0,122.0,93.0
5144,16285,21.0,22.0,31.0,15.0,17.0,14.0
5145,16288,65.0,62.0,70.0,64.0,53.0,52.0
5146,16292,91.0,166.0,274.0,481.0,600.0,377.0
5147,16293,451.0,450.0,380.0,379.0,442.0,508.0
5148,16295,188.0,116.0,99.0,93.0,113.0,127.0
5149,16298,346.0,393.0,419.0,385.0,296.0,264.0
5150,16301,748.0,346.0,367.0,283.0,300.0,888.0
5151,16302,342.0,701.0,350.0,707.0,683.0,348.0
5152,16305,32.0,26.0,26.0,35.0,314.0,332.0
5153,16308,340.0,408.0,412.0,308.0,355.0,393.0
5154,16311,203.0,228.0,237.0,212.0,206.0,199.0
5155,16312,346.0,687.0,346.0,692.0,346.0,346.0
5157,16315,872.0,921.0,937.0,457.0,432.0,853.0
5158,16324,3167.0,1533.0,1686.0,3355.0,1742.0,5353.0
5160,16327,221.0,234.0,233.0,143.0,156.0,209.0
5161,16329,123.0,141.0,99.0,171.0,91.0,84.0
5162,16330,30.0,98.0,115.0,78.0,89.0,149.0
5163,16334,540.0,597.0,607.0,482.0,455.0,599.0
5164,16337,436.0,454.0,578.0,565.0,451.0,337.0
5165,16339,241.0,404.0,333.0,191.0,253.0,249.0
5166,16341,386.0,514.0,974.0,355.0,356.0,649.0
5167,16342,1058.0,1147.0,1334.0,1187.0,980.0,1179.0
5168,16343,610.0,332.0,377.0,287.0,380.0,724.0
5169,16348,16.0,17.0,16.0,16.0,16.0,16.0
5170,16352,617.0,590.0,514.0,471.0,473.0,535.0
5171,16353,408.0,423.0,471.0,399.0,431.0,445.0
5172,16358,442.0,492.0,515.0,480.0,491.0,500.0
5174,16363,199.0,127.0,343.0,176.0,186.0,209.0
5175,16365,418.0,487.0,503.0,468.0,465.0,498.0
5176,16368,596.0,672.0,863.0,749.0,641.0,671.0
5177,16370,631.0,632.0,683.0,646.0,560.0,601.0
5178,16374,154.0,185.0,208.0,186.0,164.0,162.0
5179,16376,657.0,796.0,785.0,650.0,396.0,421.0
5180,16379,233.0,780.0,499.0,458.0,469.0,399.0
5181,16386,166.0,198.0,215.0,193.0,103.0,204.0
5182,16387,544.0,518.0,475.0,395.0,381.0,440.0
5183,16389,140.0,142.0,125.0,91.0,215.0,186.0
5184,16394,786.0,736.0,735.0,367.0,758.0,765.0
5185,16396,423.0,392.0,956.0,350.0,373.0,403.0
5186,16397,195.0,399.0,432.0,175.0,100.0,87.0
5187,16400,436.0,437.0,506.0,491.0,440.0,415.0
5188,16406,189.0,193.0,208.0,238.0,251.0,259.0
5190,16409,10.0,52.0,52.0,52.0,52.0,52.0
5191,16410,464.0,486.0,419.0,440.0,254.0,508.0
5192,16414,28.0,30.0,35.0,25.0,11.0,5.0
5193,16417,1312.0,1622.0,1664.0,1377.0,1825.0,1586.0
5194,16421,189.0,235.0,315.0,178.0,136.0,164.0
5195,16423,98.0,98.0,98.0,98.0,98.0,98.0
5196,16425,597.0,666.0,755.0,683.0,553.0,603.0
5197,16432,298.0,448.0,424.0,302.0,320.0,301.0
5198,16433,862.0,878.0,933.0,943.0,895.0,661.0
5199,16435,30.0,60.0,26.0,26.0,109.0,133.0
5200,16438,106.0,201.0,87.0,86.0,123.0,296.0
5201,16444,388.0,397.0,436.0,436.0,269.0,510.0
5202,16446,371.0,305.0,461.0,425.0,268.0,286.0
5203,16449,199.0,201.0,250.0,206.0,200.0,157.0
5204,16450,1064.0,482.0,482.0,113.0,631.0,1036.0
5205,16454,286.0,145.0,306.0,302.0,397.0,466.0
5206,16457,275.0,249.0,586.0,638.0,573.0,547.0
5207,16459,527.0,572.0,589.0,314.0,562.0,461.0
5208,16464,540.0,542.0,546.0,1027.0,974.0,602.0
5209,16466,664.0,655.0,582.0,639.0,780.0,765.0
5210,16467,177.0,196.0,202.0,149.0,165.0,136.0
5211,16469,1422.0,1351.0,855.0,576.0,853.0,1072.0
5212,16473,540.0,435.0,515.0,264.0,312.0,285.0
5213,16478,537.0,432.0,222.0,208.0,415.0,390.0
5214,16481,517.0,563.0,579.0,505.0,488.0,472.0
5215,16482,608.0,708.0,808.0,689.0,582.0,515.0
5216,16485,239.0,249.0,244.0,413.0,374.0,192.0
5217,16491,331.0,571.0,740.0,450.0,570.0,350.0
5218,16492,366.0,389.0,433.0,415.0,376.0,378.0
5219,16493,568.0,282.0,282.0,282.0,282.0,282.0
5220,16495,540.0,630.0,635.0,640.0,635.0,635.0
5221,16504,39.0,47.0,52.0,58.0,32.0,24.0
5222,16506,346.0,371.0,356.0,136.0,155.0,149.0
5223,16507,96.0,248.0,160.0,363.0,239.0,341.0
5224,16509,232.0,250.0,257.0,185.0,203.0,207.0
5225,16514,20.0,10.0,20.0,20.0,20.0,20.0
5227,16519,439.0,605.0,609.0,486.0,463.0,707.0
5228,16521,146.0,72.0,172.0,172.0,108.0,209.0
5229,16522,252.0,213.0,178.0,172.0,155.0,135.0
5230,16525,200.0,213.0,224.0,253.0,344.0,396.0
5231,16528,517.0,793.0,569.0,258.0,589.0,685.0
5232,16531,387.0,488.0,488.0,409.0,445.0,448.0
5233,16532,247.0,282.0,177.0,330.0,311.0,293.0
5234,16533,251.0,315.0,308.0,101.0,207.0,183.0
5235,16535,146.0,80.0,189.0,150.0,305.0,276.0
5236,16540,471.0,507.0,517.0,504.0,464.0,442.0
5237,16544,30.0,40.0,53.0,4.0,43.0,90.0
5238,16547,778.0,800.0,821.0,856.0,930.0,888.0
5239,16550,574.0,628.0,654.0,605.0,609.0,691.0
5240,16556,74.0,75.0,77.0,73.0,73.0,74.0
5241,16557,438.0,476.0,275.0,208.0,266.0,247.0
5242,16559,95.0,134.0,180.0,153.0,38.0,79.0
5243,16560,380.0,433.0,512.0,523.0,490.0,472.0
5244,16564,335.0,366.0,375.0,361.0,323.0,311.0
5245,16566,608.0,692.0,721.0,661.0,690.0,679.0
5246,16569,479.0,241.0,544.0,549.0,466.0,399.0
5247,16573,12.0,9.0,8.0,10.0,8.0,9.0
5248,16575,238.0,239.0,216.0,426.0,429.0,440.0
5249,16578,1028.0,1140.0,1189.0,1062.0,1010.0,1059.0
5250,16583,291.0,363.0,342.0,304.0,295.0,287.0
5251,16585,56.0,161.0,122.0,117.0,117.0,96.0
5252,16592,398.0,418.0,448.0,417.0,417.0,364.0
5253,16598,23.0,33.0,40.0,34.0,37.0,33.0
5254,16604,106.0,106.0,106.0,106.0,106.0,106.0
5255,16606,499.0,521.0,273.0,248.0,485.0,477.0
5256,16609,667.0,341.0,717.0,682.0,628.0,586.0
5257,16610,433.0,264.0,528.0,443.0,430.0,467.0
5258,16616,34.0,60.0,171.0,200.0,193.0,205.0
5259,16617,71.0,80.0,66.0,53.0,54.0,50.0
5260,16619,54.0,76.0,112.0,116.0,128.0,120.0
5261,16622,175.0,386.0,451.0,452.0,248.0,485.0
5262,16623,650.0,719.0,797.0,728.0,636.0,636.0
5263,16625,14.0,14.0,27.0,14.0,17.0,13.0
5264,16631,366.0,385.0,416.0,315.0,315.0,334.0
5265,16633,1046.0,1883.0,1747.0,1672.0,1627.0,1744.0
5266,16638,935.0,1289.0,1976.0,1698.0,1119.0,1026.0
5267,16640,242.0,254.0,270.0,257.0,502.0,485.0
5268,16644,655.0,700.0,727.0,660.0,616.0,623.0
5269,16647,230.0,214.0,518.0,442.0,333.0,356.0
5270,16654,250.0,252.0,253.0,254.0,256.0,232.0
5271,16656,160.0,200.0,389.0,342.0,328.0,160.0
5272,16657,288.0,167.0,340.0,290.0,278.0,173.0
5273,16664,131.0,136.0,366.0,247.0,381.0,114.0
5274,16666,49.0,47.0,48.0,24.0,19.0,22.0
5275,16672,342.0,365.0,348.0,342.0,338.0,391.0
5276,16678,422.0,805.0,432.0,494.0,1013.0,406.0
5277,16681,700.0,793.0,822.0,729.0,754.0,798.0
5278,16682,330.0,364.0,380.0,279.0,317.0,381.0
5279,16683,65.0,67.0,67.0,61.0,57.0,56.0
5280,16685,392.0,411.0,529.0,518.0,410.0,488.0
5281,16691,202.0,234.0,250.0,76.0,325.0,456.0
5282,16693,562.0,615.0,639.0,673.0,793.0,799.0
5283,16701,205.0,438.0,473.0,400.0,163.0,347.0
5285,16705,660.0,714.0,722.0,272.0,596.0,672.0
5286,16708,231.0,228.0,508.0,227.0,246.0,211.0
5287,16712,161.0,231.0,248.0,204.0,102.0,204.0
5288,16713,300.0,314.0,415.0,168.0,272.0,247.0
5289,16715,220.0,283.0,170.0,14.0,9.0,22.0
5290,16718,175.0,241.0,309.0,221.0,142.0,181.0
5291,16720,2123.0,2123.0,810.0,1473.0,1439.0,1440.0
5292,16726,468.0,408.0,414.0,394.0,441.0,231.0
5294,16729,47.0,87.0,87.0,96.0,86.0,58.0
5295,16730,391.0,460.0,522.0,288.0,299.0,321.0
5296,16734,201.0,222.0,253.0,235.0,262.0,248.0
5297,16736,46.0,87.0,72.0,42.0,38.0,47.0
5298,16737,724.0,724.0,724.0,724.0,724.0,724.0
5299,16741,340.0,317.0,350.0,377.0,299.0,298.0
5300,16742,20.0,46.0,55.0,30.0,48.0,31.0
5301,16745,469.0,516.0,540.0,529.0,512.0,480.0
5302,16751,536.0,598.0,642.0,690.0,685.0,525.0
5303,16752,292.0,393.0,790.0,245.0,512.0,523.0
5304,16758,532.0,463.0,495.0,497.0,436.0,503.0
5305,16761,337.0,310.0,341.0,332.0,298.0,306.0
5306,16762,432.0,518.0,604.0,602.0,531.0,506.0
5307,16763,484.0,543.0,545.0,470.0,512.0,510.0
5308,16774,239.0,516.0,842.0,767.0,517.0,266.0
5309,16776,217.0,288.0,194.0,226.0,205.0,214.0
5310,16777,116.0,50.0,107.0,50.0,58.0,116.0
5311,16779,705.0,691.0,688.0,667.0,719.0,776.0
5312,16784,690.0,652.0,689.0,823.0,893.0,762.0
5313,16787,466.0,549.0,642.0,651.0,669.0,714.0
5314,16789,426.0,481.0,563.0,565.0,515.0,256.0
5316,16794,316.0,369.0,917.0,333.0,337.0,356.0
5317,16799,159.0,162.0,159.0,166.0,92.0,181.0
5318,16800,156.0,93.0,124.0,222.0,231.0,256.0
5319,16804,241.0,241.0,219.0,231.0,261.0,230.0
5320,16806,7.0,2.0,3.0,12.0,17.0,17.0
5321,16807,1076.0,1118.0,1315.0,1426.0,1245.0,1273.0
5322,16814,314.0,377.0,394.0,162.0,346.0,390.0
5323,16816,845.0,849.0,837.0,823.0,804.0,762.0
5324,16817,204.0,204.0,204.0,204.0,204.0,204.0
5325,16819,209.0,207.0,468.0,178.0,178.0,192.0
5326,16821,134.0,171.0,159.0,148.0,161.0,157.0
5327,16822,83.0,37.0,7.0,1.0,1.0,2.0
5328,16823,491.0,477.0,513.0,519.0,484.0,479.0
5329,16825,970.0,2279.0,1202.0,568.0,569.0,560.0
5330,16831,91.0,86.0,123.0,165.0,144.0,73.0
5331,16833,585.0,663.0,673.0,432.0,294.0,221.0
5332,16835,199.0,230.0,246.0,210.0,223.0,174.0
5333,16838,316.0,335.0,311.0,685.0,367.0,604.0
5334,16840,414.0,400.0,400.0,307.0,346.0,253.0
5335,16847,241.0,344.0,582.0,194.0,353.0,615.0
5336,16849,13.0,11.0,9.0,12.0,13.0,12.0
5337,16850,198.0,203.0,210.0,197.0,199.0,185.0
5338,16854,271.0,268.0,285.0,579.0,566.0,556.0
5340,16859,697.0,1104.0,952.0,580.0,646.0,539.0
5343,16867,2674.0,2481.0,1979.0,1996.0,1996.0,1996.0
5344,16869,1.0,12.0,68.0,323.0,476.0,424.0
5345,16872,469.0,1018.0,647.0,779.0,855.0,320.0
5346,16873,35.0,35.0,35.0,33.0,15.0,15.0
5347,16875,237.0,270.0,303.0,230.0,238.0,233.0
5348,16878,240.0,547.0,355.0,587.0,546.0,527.0
5349,16881,208.0,439.0,472.0,418.0,224.0,407.0
5350,16882,694.0,1230.0,743.0,1423.0,1215.0,1093.0
