consumer_num,connected_load(W),billed_units,bill_month
17650,2700,941,201602
17650,2700,0,201603
17650,2700,1233,201604
17650,2700,0,201605
17650,2700,1412,201606
17650,2700,0,201607
17650,2700,1140,201608
17650,2700,995,201610
17650,2700,0,201611
17650,2700,995,201612
17669,6050,234,201601
17669,6050,158,201603
17669,6050,177,201605
17669,6050,0,201606
17669,6050,198,201607
17669,6050,237,201609
17669,6050,306,201611
17673,440,119,201602
17673,440,134,201604
17673,440,123,201606
17673,440,272,201608
17673,440,300,201610
17673,440,121,201612
17692,3900,443,201602
17692,3900,250,201604
17692,3900,0,201605
17692,3900,82,201606
17692,3900,47,201608
17692,3900,90,201610
17692,3900,61,201612
17711,440,1033,201602
17711,440,0,201603
17711,440,1084,201604
17711,440,0,201605
17711,440,1061,201606
17711,440,0,201607
17711,440,958,201608
17711,440,0,201609
17711,440,881,201610
17711,440,0,201611
17711,440,868,201612
17724,150,230,201602
17724,150,375,201604
17724,150,306,201606
17724,150,279,201608
17724,150,307,201610
17724,150,330,201612
17739,3315,245,201601
17739,3315,277,201603
17739,3315,317,201605
17739,3315,0,201606
17739,3315,301,201607
17739,3315,0,201608
17739,3315,283,201609
17739,3315,313,201611
17739,3315,0,201612
17748,640,278,201601
17748,640,240,201603
17748,640,319,201605
17748,640,237,201607
17748,640,280,201609
17748,640,251,201611
17753,3360,423,201601
17753,3360,391,201603
17753,3360,814,201605
17753,3360,865,201607
17753,3360,0,201608
17753,3360,419,201609
17753,3360,807,201611
17765,1980,373,201602
17765,1980,883,201604
17765,1980,406,201606
17765,1980,363,201608
17765,1980,368,201610
17765,1980,420,201612
17797,810,226,201602
17797,810,295,201604
17797,810,228,201606
17797,810,167,201608
17797,810,0,201609
17797,810,205,201610
17797,810,169,201612
17809,2450,363,201602
17809,2450,250,201604
17809,2450,475,201606
17809,2450,323,201608
17809,2450,402,201610
17809,2450,380,201612
17810,150,184,201601
17810,150,228,201603
17810,150,267,201605
17810,150,0,201606
17810,150,196,201607
17810,150,143,201609
17810,150,128,201611
17844,620,408,201601
17844,620,420,201603
17844,620,458,201605
17844,620,430,201607
17844,620,409,201609
17844,620,179,201611
17857,780,233,201601
17857,780,245,201603
17857,780,235,201605
17857,780,188,201607
17857,780,193,201609
17857,780,367,201611
17866,1866,128,201601
17866,1866,140,201603
17866,1866,132,201605
17866,1866,0,201606
17866,1866,225,201607
17866,1866,111,201609
17866,1866,211,201611
17871,540,0,201607
17885,150,609,201601
17885,150,651,201603
17885,150,579,201605
17885,150,455,201607
17885,150,0,201608
17885,150,362,201609
17885,150,375,201611
17893,1000,56,201601
17893,1000,57,201603
17893,1000,84,201605
17893,1000,136,201607
17893,1000,0,201608
17893,1000,156,201609
17893,1000,150,201611
17893,1000,0,201612
17901,1190,375,201602
17901,1190,383,201604
17901,1190,396,201606
17901,1190,403,201608
17901,1190,358,201610
17901,1190,310,201612
17915,3000,1151,201602
17915,3000,1495,201604
17915,3000,2206,201606
17915,3000,544,201608
17915,3000,1287,201610
17915,3000,720,201612
17927,1686,248,201601
17927,1686,346,201603
17927,1686,323,201605
17927,1686,164,201607
17927,1686,190,201609
17927,1686,239,201611
17927,1686,0,201612
17934,2880,208,201602
17934,2880,261,201604
17934,2880,200,201606
17934,2880,316,201608
17934,2880,349,201610
17934,2880,380,201612
17958,5595,472,201601
17958,5595,179,201603
17958,5595,189,201605
17958,5595,112,201607
17958,5595,236,201609
17958,5595,154,201611
17963,5000,912,201602
17963,5000,2059,201604
17963,5000,2490,201606
17963,5000,401,201608
17963,5000,905,201610
17963,5000,504,201612
17979,180,119,201602
17979,180,117,201604
17979,180,106,201606
17979,180,128,201608
17979,180,128,201610
17979,180,14,201612
17980,1960,431,201602
17980,1960,448,201604
17980,1960,420,201606
17980,1960,0,201607
17980,1960,297,201608
17980,1960,244,201610
17980,1960,0,201611
17980,1960,567,201612
17996,2730,560,201602
17996,2730,0,201603
17996,2730,676,201604
17996,2730,0,201605
17996,2730,694,201606
17996,2730,0,201607
17996,2730,670,201608
17996,2730,509,201610
17996,2730,676,201612
18005,1740,538,201602
18005,1740,0,201603
18005,1740,1240,201604
18005,1740,0,201605
18005,1740,1188,201606
18005,1740,931,201608
18005,1740,0,201609
18005,1740,734,201610
18005,1740,0,201611
18005,1740,606,201612
18013,1040,338,201601
18013,1040,324,201603
18013,1040,0,201604
18013,1040,17,201605
18013,1040,121,201607
18013,1040,462,201609
18013,1040,0,201610
18013,1040,652,201611
18026,150,20,201601
18026,150,143,201603
18026,150,299,201605
18026,150,0,201606
18026,150,222,201607
18026,150,222,201609
18026,150,222,201611
18037,150,238,201602
18037,150,566,201604
18037,150,262,201606
18037,150,535,201608
18037,150,555,201610
18037,150,0,201611
18037,150,247,201612
18041,150,246,201601
18041,150,255,201603
18041,150,482,201605
18041,150,240,201607
18041,150,250,201609
18041,150,227,201611
18052,150,101,201601
18052,150,134,201603
18052,150,324,201605
18052,150,0,201606
18052,150,303,201607
18052,150,150,201609
18052,150,314,201611
18068,4710,197,201601
18068,4710,192,201603
18068,4710,375,201605
18068,4710,0,201606
18068,4710,190,201607
18068,4710,152,201609
18068,4710,181,201611
18074,150,1108,201601
18074,150,1161,201603
18074,150,1195,201605
18074,150,0,201606
18074,150,1206,201607
18074,150,1100,201609
18074,150,1107,201611
18089,740,9,201601
18089,740,10,201603
18089,740,8,201605
18089,740,9,201607
18089,740,9,201609
18089,740,8,201611
18090,5000,923,201602
18090,5000,912,201604
18090,5000,0,201605
18090,5000,1262,201606
18090,5000,0,201607
18090,5000,1262,201608
18090,5000,887,201610
18090,5000,896,201612
18102,1713,338,201601
18102,1713,444,201603
18102,1713,436,201605
18102,1713,338,201607
18102,1713,180,201609
18102,1713,336,201611
18102,1713,0,201612
18111,420,0,201601
18111,420,284,201602
18111,420,284,201604
18111,420,0,201605
18111,420,284,201606
18111,420,284,201608
18111,420,0,201609
18111,420,284,201610
18111,420,284,201612
18124,700,702,201601
18124,700,791,201603
18124,700,795,201605
18124,700,753,201607
18124,700,0,201608
18124,700,666,201609
18124,700,602,201611
18139,4193,615,201601
18139,4193,620,201603
18139,4193,668,201605
18139,4193,0,201606
18139,4193,630,201607
18139,4193,534,201609
18139,4193,537,201611
18139,4193,0,201612
18148,5040,843,201602
18148,5040,970,201604
18148,5040,911,201606
18148,5040,802,201608
18148,5040,735,201610
18148,5040,749,201612
18153,3000,1048,201602
18153,3000,577,201604
18153,3000,1258,201606
18153,3000,685,201608
18153,3000,1419,201610
18153,3000,452,201612
18165,150,0,201602
18165,150,0,201604
18165,150,0,201605
18165,150,0,201606
18165,150,0,201608
18165,150,0,201610
18165,150,0,201612
18170,12745,271,201601
18170,12745,210,201603
18170,12745,200,201605
18170,12745,223,201607
18170,12745,222,201609
18170,12745,212,201611
18186,3620,227,201601
18186,3620,297,201603
18186,3620,411,201605
18186,3620,237,201607
18186,3620,0,201608
18186,3620,288,201609
18186,3620,0,201610
18186,3620,272,201611
18197,1920,211,201602
18197,1920,189,201604
18197,1920,0,201605
18197,1920,146,201606
18197,1920,0,201607
18197,1920,117,201608
18197,1920,0,201609
18197,1920,197,201610
18197,1920,350,201612
18204,2120,997,201601
18204,2120,0,201602
18204,2120,1307,201603
18204,2120,0,201604
18204,2120,1418,201605
18204,2120,0,201606
18204,2120,509,201607
18204,2120,0,201608
18204,2120,1035,201609
18204,2120,479,201611
18219,12566,332,201601
18219,12566,549,201602
18219,12566,392,201603
18219,12566,205,201604
18219,12566,452,201605
18219,12566,191,201606
18219,12566,685,201607
18219,12566,397,201608
18219,12566,482,201609
18219,12566,319,201610
18219,12566,828,201611
18219,12566,570,201612
18222,820,81,201601
18222,820,134,201603
18222,820,0,201604
18222,820,206,201605
18222,820,0,201606
18222,820,224,201607
18222,820,223,201609
18222,820,191,201611
18222,820,0,201612
18231,600,545,201601
18231,600,271,201603
18231,600,0,201604
18231,600,561,201605
18231,600,0,201606
18231,600,269,201607
18231,600,293,201609
18231,600,577,201611
18247,740,0,201602
18247,740,0,201604
18247,740,0,201606
18247,740,0,201608
18247,740,0,201610
18247,740,0,201612
18256,1600,396,201601
18256,1600,0,201602
18256,1600,277,201603
18256,1600,0,201604
18256,1600,590,201605
18256,1600,0,201606
18256,1600,624,201607
18256,1600,557,201609
18256,1600,0,201610
18256,1600,449,201611
18260,4710,825,201602
18260,4710,1206,201604
18260,4710,0,201605
18260,4710,1349,201606
18260,4710,1208,201608
18260,4710,1226,201610
18260,4710,0,201611
18260,4710,1055,201612
18275,1060,1196,201602
18275,1060,1360,201604
18275,1060,0,201605
18275,1060,1259,201606
18275,1060,0,201607
18275,1060,1074,201608
18275,1060,1032,201610
18275,1060,1075,201612
18298,8720,678,201601
18298,8720,1493,201603
18298,8720,831,201605
18298,8720,1267,201607
18298,8720,3023,201609
18298,8720,1468,201611
18301,2082,177,201602
18301,2082,249,201604
18301,2082,204,201606
18301,2082,170,201608
18301,2082,190,201610
18301,2082,174,201612
18315,850,482,201602
18315,850,0,201603
18315,850,942,201604
18315,850,0,201605
18315,850,866,201606
18315,850,385,201608
18315,850,367,201610
18315,850,408,201612
18327,2280,513,201602
18327,2280,590,201604
18327,2280,595,201606
18327,2280,0,201607
18327,2280,184,201608
18327,2280,389,201610
18327,2280,239,201612
18334,280,498,201602
18334,280,256,201604
18334,280,290,201606
18334,280,243,201608
18334,280,239,201610
18334,280,240,201612
18342,560,448,201601
18342,560,529,201603
18342,560,0,201604
18342,560,542,201605
18342,560,0,201606
18342,560,449,201607
18342,560,0,201608
18342,560,424,201609
18342,560,0,201610
18342,560,561,201611
18358,700,228,201601
18358,700,290,201603
18358,700,581,201605
18358,700,230,201607
18358,700,269,201609
18358,700,254,201611
18358,700,0,201612
18363,240,0,201601
18363,240,343,201602
18363,240,384,201604
18363,240,0,201605
18363,240,357,201606
18363,240,308,201608
18363,240,0,201609
18363,240,300,201610
18363,240,315,201612
18379,3033,188,201602
18379,3033,260,201604
18379,3033,202,201606
18379,3033,156,201608
18379,3033,164,201610
18379,3033,148,201612
18380,29420,0,201607
18396,2325,369,201601
18396,2325,723,201603
18396,2325,738,201605
18396,2325,0,201606
18396,2325,356,201607
18396,2325,0,201608
18396,2325,708,201609
18396,2325,319,201611
18400,2800,300,201602
18400,2800,315,201604
18400,2800,0,201605
18400,2800,355,201606
18400,2800,305,201608
18400,2800,314,201610
18400,2800,320,201612
18416,560,221,201601
18416,560,312,201603
18416,560,71,201605
18416,560,0,201606
18416,560,228,201607
18416,560,558,201609
18416,560,345,201611
18423,700,48,201602
18423,700,54,201604
18423,700,105,201606
18423,700,46,201608
18423,700,42,201610
18423,700,51,201612
18438,560,583,201601
18438,560,608,201603
18438,560,613,201605
18438,560,0,201606
18438,560,616,201607
18438,560,616,201609
18438,560,572,201611
18449,2480,597,201602
18449,2480,356,201604
18449,2480,672,201606
18449,2480,579,201608
18449,2480,279,201610
18449,2480,630,201612
18454,40000,2920,201601
18454,40000,5040,201602
18454,40000,2960,201603
18454,40000,2720,201604
18454,40000,3680,201605
18454,40000,7600,201606
18454,40000,2560,201607
18454,40000,2680,201608
18454,40000,3280,201609
18454,40000,2640,201610
18454,40000,2640,201611
18454,40000,3160,201612
18467,520,220,201601
18467,520,0,201602
18467,520,307,201603
18467,520,0,201604
18467,520,311,201605
18467,520,268,201607
18467,520,321,201609
18467,520,260,201611
18472,1100,374,201602
18472,1100,0,201603
18472,1100,822,201604
18472,1100,0,201605
18472,1100,840,201606
18472,1100,720,201608
18472,1100,630,201610
18472,1100,715,201612
18481,2040,368,201601
18481,2040,428,201603
18481,2040,0,201604
18481,2040,369,201605
18481,2040,734,201607
18481,2040,0,201608
18481,2040,789,201609
18481,2040,351,201611
18495,580,293,201601
18495,580,657,201603
18495,580,834,201605
18495,580,750,201607
18495,580,569,201609
18495,580,499,201611
18495,580,0,201612
18507,880,0,201607
18514,700,433,201601
18514,700,238,201603
18514,700,465,201605
18514,700,189,201607
18514,700,380,201609
18514,700,365,201611
18521,9745,312,201601
18521,9745,301,201603
18521,9745,372,201605
18521,9745,355,201607
18521,9745,325,201609
18521,9745,234,201611
18535,440,120,201602
18535,440,173,201604
18535,440,248,201606
18535,440,287,201608
18535,440,323,201610
18535,440,339,201612
18546,8090,163,201602
18546,8090,40,201604
18546,8090,40,201606
18546,8090,127,201608
18546,8090,70,201610
18546,8090,70,201612
18550,150,680,201602
18550,150,378,201604
18550,150,0,201605
18550,150,342,201606
18550,150,346,201608
18550,150,267,201610
18550,150,279,201612
18569,2640,411,201601
18569,2640,451,201603
18569,2640,532,201605
18569,2640,0,201606
18569,2640,557,201607
18569,2640,571,201609
18569,2640,452,201611
18573,8965,949,201601
18573,8965,2002,201603
18573,8965,2533,201605
18573,8965,0,201606
18573,8965,1209,201607
18573,8965,2258,201609
18573,8965,2289,201611
18588,2713,242,201602
18588,2713,542,201604
18588,2713,963,201606
18588,2713,942,201608
18588,2713,1297,201610
18588,2713,1034,201612
18592,3176,383,201601
18592,3176,563,201603
18592,3176,0,201604
18592,3176,544,201605
18592,3176,453,201607
18592,3176,0,201608
18592,3176,430,201609
18592,3176,388,201611
18609,5380,2391,201602
18609,5380,3039,201604
18609,5380,2098,201606
18609,5380,2024,201608
18609,5380,2459,201610
18609,5380,1872,201612
18610,600,306,201601
18610,600,0,201602
18610,600,295,201603
18610,600,294,201605
18610,600,0,201606
18610,600,284,201607
18610,600,0,201608
18610,600,227,201609
18610,600,196,201611
18632,280,90,201601
18632,280,117,201603
18632,280,0,201604
18632,280,86,201605
18632,280,144,201607
18632,280,88,201609
18632,280,88,201611
18632,280,0,201612
18644,4500,941,201602
18644,4500,1223,201604
18644,4500,1011,201606
18644,4500,0,201607
18644,4500,815,201608
18644,4500,847,201610
18644,4500,788,201612
18657,5000,978,201602
18657,5000,0,201603
18657,5000,1054,201604
18657,5000,0,201605
18657,5000,1163,201606
18657,5000,1097,201608
18657,5000,1049,201610
18657,5000,985,201612
18666,1440,0,201602
18666,1440,0,201604
18666,1440,250,201605
18666,1440,150,201606
18666,1440,0,201607
18666,1440,298,201608
18666,1440,531,201610
18666,1440,283,201612
18671,1160,1,201602
18671,1160,0,201604
18671,1160,0,201605
18671,1160,80,201606
18671,1160,0,201607
18671,1160,160,201608
18671,1160,160,201610
18671,1160,160,201612
18685,913,421,201602
18685,913,489,201604
18685,913,316,201606
18685,913,573,201608
18685,913,529,201610
18685,913,570,201612
18703,850,450,201601
18703,850,0,201602
18703,850,450,201603
18703,850,0,201604
18703,850,450,201605
18703,850,468,201607
18703,850,387,201609
18703,850,0,201610
18703,850,387,201611
18718,1840,322,201601
18718,1840,335,201603
18718,1840,0,201604
18718,1840,386,201605
18718,1840,0,201606
18718,1840,307,201607
18718,1840,340,201609
18718,1840,301,201611
18720,23632,354,201601
18720,23632,990,201602
18720,23632,423,201603
18720,23632,709,201604
18720,23632,703,201605
18720,23632,1156,201606
18720,23632,2643,201607
18720,23632,1848,201608
18720,23632,576,201609
18720,23632,1565,201610
18720,23632,517,201611
18720,23632,431,201612
18736,600,839,201601
18736,600,677,201603
18736,600,0,201604
18736,600,405,201605
18736,600,404,201607
18736,600,289,201609
18736,600,316,201611
18745,1855,878,201602
18745,1855,570,201604
18745,1855,0,201605
18745,1855,1112,201606
18745,1855,0,201607
18745,1855,1061,201608
18745,1855,0,201609
18745,1855,1049,201610
18745,1855,0,201611
18745,1855,1038,201612
18751,1900,494,201601
18751,1900,239,201603
18751,1900,0,201604
18751,1900,553,201605
18751,1900,540,201607
18751,1900,468,201609
18751,1900,452,201611
18751,1900,0,201612
18777,3766,746,201601
18777,3766,0,201602
18777,3766,858,201603
18777,3766,0,201604
18777,3766,914,201605
18777,3766,0,201606
18777,3766,816,201607
18777,3766,0,201608
18777,3766,784,201609
18777,3766,824,201611
18784,160,106,201602
18784,160,106,201604
18784,160,0,201605
18784,160,109,201606
18784,160,100,201608
18784,160,88,201610
18784,160,193,201612
18799,300,384,201601
18799,300,414,201603
18799,300,369,201605
18799,300,0,201606
18799,300,210,201607
18799,300,403,201609
18799,300,623,201611
18806,150,0,201601
18806,150,835,201602
18806,150,0,201603
18806,150,831,201604
18806,150,0,201605
18806,150,851,201606
18806,150,853,201608
18806,150,0,201609
18806,150,839,201610
18806,150,846,201612
18817,150,636,201601
18817,150,0,201602
18817,150,720,201603
18817,150,0,201604
18817,150,890,201605
18817,150,853,201607
18817,150,0,201608
18817,150,729,201609
18817,150,0,201610
18817,150,754,201611
18817,150,0,201612
18825,920,768,201601
18825,920,778,201603
18825,920,873,201605
18825,920,0,201606
18825,920,882,201607
18825,920,826,201609
18825,920,859,201611
18833,1980,370,201602
18833,1980,526,201604
18833,1980,422,201606
18833,1980,353,201608
18833,1980,363,201610
18833,1980,317,201612
18840,2520,0,201602
18840,2520,0,201604
18840,2520,0,201605
18840,2520,0,201606
18840,2520,0,201608
18840,2520,0,201610
18840,2520,0,201612
18859,4610,718,201601
18859,4610,748,201603
18859,4610,782,201605
18859,4610,0,201606
18859,4610,614,201607
18859,4610,402,201609
18859,4610,0,201610
18859,4610,804,201611
18859,4610,0,201612
18864,3233,490,201602
18864,3233,855,201604
